x,y,filepath
289.14694,306.2621,rotated_1930.png
245.78854,315.3357,rotated_1931.png
281.458,310.56085,rotated_1932.png
233.39175,200.19797,rotated_1933.png
246.64673,315.47705,rotated_1934.png
249.35611,315.84027,rotated_1935.png
286.2541,203.94531,rotated_1936.png
231.36636,201.062,rotated_1937.png
197.9462,240.03885,rotated_1938.png
297.49585,284.96707,rotated_1939.png
282.4199,212.83765,rotated_1940.png
205.39906,256.73944,rotated_1941.png
265.89853,305.62878,rotated_1942.png
304.29144,240.8692,rotated_1943.png
240.77551,304.26196,rotated_1944.png
290.193,218.69263,rotated_1945.png
246.42017,206.30869,rotated_1946.png
277.60773,216.78128,rotated_1947.png
211.22545,255.5089,rotated_1948.png
212.04724,247.44708,rotated_1949.png
251.10236,300.50858,rotated_1950.png
238.42374,297.18344,rotated_1951.png
232.42664,217.9304,rotated_1952.png
283.84595,291.0657,rotated_1953.png
211.97165,247.84499,rotated_1954.png
225.54343,288.82373,rotated_1955.png
279.63055,294.03418,rotated_1956.png
293.59586,280.32184,rotated_1957.png
255.54735,300.77493,rotated_1958.png
213.2544,269.33472,rotated_1959.png
211.31444,253.13618,rotated_1960.png
230.0651,292.50183,rotated_1961.png
216.38847,283.92715,rotated_1962.png
282.09424,221.45883,rotated_1963.png
292.97766,278.3081,rotated_1964.png
275.05417,294.75488,rotated_1965.png
212.98325,259.81552,rotated_1966.png
214.02112,245.86217,rotated_1967.png
222.93225,228.22372,rotated_1968.png
213.06274,251.37474,rotated_1969.png
296.86243,269.97366,rotated_1970.png
293.49002,236.96057,rotated_1971.png
225.10826,284.52542,rotated_1972.png
227.08533,225.47232,rotated_1973.png
259.60834,214.10754,rotated_1974.png
217.10458,240.0267,rotated_1975.png
257.43655,298.02304,rotated_1976.png
284.79382,225.35825,rotated_1977.png
288.75842,229.63928,rotated_1978.png
286.02124,226.55981,rotated_1979.png
255.2991,213.95825,rotated_1980.png
247.67352,297.21497,rotated_1981.png
298.04236,256.66473,rotated_1982.png
294.82495,272.1439,rotated_1983.png
293.22748,275.5478,rotated_1984.png
288.23642,229.00348,rotated_1985.png
292.27197,277.26837,rotated_1986.png
238.6348,216.9686,rotated_1987.png
283.7951,288.44122,rotated_1988.png
284.1162,223.8367,rotated_1989.png
251.8551,298.51846,rotated_1990.png
295.53552,272.1847,rotated_1991.png
239.06242,295.2188,rotated_1992.png
275.18164,217.82846,rotated_1993.png
233.0906,219.94229,rotated_1994.png
230.0144,222.09209,rotated_1995.png
267.33575,213.47354,rotated_1996.png
216.69232,275.79666,rotated_1997.png
219.77545,231.00435,rotated_1998.png
217.62775,277.55386,rotated_1999.png
239.91653,296.96732,rotated_2000.png
213.91281,268.8713,rotated_2001.png
257.78836,299.975,rotated_2002.png
282.50262,220.86298,rotated_2003.png
236.09554,295.25317,rotated_2004.png
232.31264,293.09326,rotated_2005.png
266.55237,213.27237,rotated_2006.png
293.432,279.14838,rotated_2007.png
215.21628,272.54352,rotated_2008.png
221.01752,229.29372,rotated_2009.png
212.80649,264.4452,rotated_2010.png
211.33661,231.37927,rotated_2011.png
272.46985,207.27887,rotated_2012.png
249.17256,306.9744,rotated_2013.png
266.7964,306.28357,rotated_2014.png
306.52002,246.37051,rotated_2015.png
236.84932,303.73108,rotated_2016.png
295.17084,222.67368,rotated_2017.png
307.31805,259.38452,rotated_2018.png
218.22635,221.09799,rotated_2019.png
222.80014,216.72192,rotated_2020.png
248.36237,306.85928,rotated_2021.png
210.20694,232.59074,rotated_2022.png
280.15945,301.4018,rotated_2023.png
283.61008,299.38992,rotated_2024.png
205.76282,267.01044,rotated_2025.png
226.11037,297.85226,rotated_2026.png
307.39694,257.83084,rotated_2027.png
297.4534,225.5596,rotated_2028.png
208.01465,274.50415,rotated_2029.png
262.89624,205.03488,rotated_2030.png
225.19363,214.81792,rotated_2031.png
231.26021,301.0882,rotated_2032.png
307.38184,253.78458,rotated_2033.png
209.96985,233.06033,rotated_2034.png
206.36899,269.48196,rotated_2035.png
289.2069,303.1837,rotated_2036.png
272.33853,311.33582,rotated_2037.png
300.656,292.53546,rotated_2038.png
234.48438,197.20306,rotated_2039.png
236.77884,313.7109,rotated_2040.png
251.48962,195.33981,rotated_2041.png
247.76144,316.26712,rotated_2042.png
313.92694,274.55994,rotated_2043.png
266.33258,315.9436,rotated_2044.png
233.48624,193.75748,rotated_2045.png
205.80685,299.848,rotated_2046.png
255.6404,321.29834,rotated_2047.png
193.40497,274.59735,rotated_2048.png
270.09125,192.2392,rotated_2049.png
315.162,283.638,rotated_2050.png
305.47913,213.38757,rotated_2051.png
292.9876,309.81372,rotated_2052.png
237.48544,193.38043,rotated_2053.png
310.01468,292.69354,rotated_2054.png
320.05124,268.70587,rotated_2055.png
212.76526,304.93628,rotated_2056.png
214.26358,205.77975,rotated_2057.png
300.22638,304.0419,rotated_2058.png
325.1467,237.05975,rotated_2059.png
254.5246,327.67862,rotated_2060.png
241.61157,330.3907,rotated_2061.png
222.70883,187.93607,rotated_2062.png
234.37181,183.383,rotated_2063.png
180.82758,265.49246,rotated_2064.png
200.26459,204.67201,rotated_2065.png
224.90295,186.90604,rotated_2066.png
193.6553,306.78528,rotated_2067.png
245.19916,176.31726,rotated_2068.png
318.6728,306.37973,rotated_2069.png
190.612,302.80185,rotated_2070.png
283.274,180.35522,rotated_2071.png
332.21762,281.62958,rotated_2072.png
281.8343,179.85153,rotated_2073.png
329.4913,223.36526,rotated_2074.png
190.86896,208.84128,rotated_2075.png
292.03394,185.5617,rotated_2076.png
325.00864,294.70157,rotated_2077.png
289.96176,327.46048,rotated_2078.png
334.80603,248.95668,rotated_2079.png
177.13947,262.40424,rotated_2080.png
252.76862,335.05414,rotated_2081.png
332.67493,279.02072,rotated_2082.png
256.26422,346.44296,rotated_2083.png
187.97543,315.60413,rotated_2084.png
171.13513,224.72777,rotated_2085.png
204.91867,181.7323,rotated_2086.png
209.626,178.70541,rotated_2087.png
256.38278,346.7571,rotated_2088.png
166.73291,239.61752,rotated_2089.png
269.25644,345.78455,rotated_2090.png
173.08032,201.31613,rotated_2091.png
348.56482,238.28688,rotated_2092.png
165.64627,217.97101,rotated_2093.png
281.0741,162.8534,rotated_2094.png
189.3521,325.73566,rotated_2095.png
159.845,263.69516,rotated_2096.png
309.66238,175.47455,rotated_2097.png
179.71777,315.54007,rotated_2098.png
348.82895,283.32745,rotated_2099.png
348.4804,282.36993,rotated_2100.png
333.3783,198.89835,rotated_2101.png
205.46262,338.16428,rotated_2102.png
201.39587,335.51974,rotated_2103.png
329.5819,318.3755,rotated_2104.png
262.79034,352.22314,rotated_2105.png
166.63202,218.88715,rotated_2106.png
366.4544,272.51746,rotated_2107.png
319.0332,348.1945,rotated_2108.png
198.2891,160.71384,rotated_2109.png
366.94177,266.096,rotated_2110.png
363.66095,230.13269,rotated_2111.png
342.87006,187.34442,rotated_2112.png
214.8028,153.22455,rotated_2113.png
355.46317,207.34744,rotated_2114.png
204.29047,361.755,rotated_2115.png
364.04688,302.732,rotated_2116.png
373.01917,246.0242,rotated_2117.png
344.06033,178.29297,rotated_2118.png
226.28372,369.62192,rotated_2119.png
208.30913,363.62704,rotated_2120.png
148.80237,212.1974,rotated_2121.png
358.39673,201.91748,rotated_2122.png
236.12457,141.91684,rotated_2123.png
140.22974,258.69122,rotated_2124.png
193.90173,158.25644,rotated_2125.png
362.72424,211.0564,rotated_2126.png
169.93236,334.34766,rotated_2127.png
370.97934,244.83078,rotated_2128.png
220.71179,144.09048,rotated_2129.png
142.78079,287.21542,rotated_2130.png
330.16058,149.46265,rotated_2131.png
317.5224,141.69781,rotated_2132.png
191.8988,143.12381,rotated_2133.png
383.85968,278.4032,rotated_2134.png
168.36316,160.24104,rotated_2135.png
127.85779,274.98868,rotated_2136.png
158.66891,170.51515,rotated_2137.png
319.78125,368.75177,rotated_2138.png
308.11514,129.77393,rotated_2139.png
388.77628,224.07098,rotated_2140.png
161.97044,355.0325,rotated_2141.png
128.03049,303.67398,rotated_2142.png
360.26044,167.8027,rotated_2143.png
384.35394,207.07901,rotated_2144.png
157.25677,161.29117,rotated_2145.png
392.4541,261.41132,rotated_2146.png
120.429565,272.42126,rotated_2147.png
343.3577,361.64862,rotated_2148.png
386.99075,217.39413,rotated_2149.png
386.57104,214.23636,rotated_2150.png
170.21384,362.92865,rotated_2151.png
199.6618,131.02396,rotated_2152.png
127.73001,302.85944,rotated_2153.png
276.80414,101.43875,rotated_2154.png
145.04846,146.40182,rotated_2155.png
388.09473,338.90344,rotated_2156.png
188.77751,396.72357,rotated_2157.png
400.90588,198.34335,rotated_2158.png
120.26666,179.19849,rotated_2159.png
385.84274,342.38788,rotated_2160.png
205.26389,108.52847,rotated_2161.png
130.75531,149.02444,rotated_2162.png
197.50531,103.09357,rotated_2163.png
279.26227,93.45505,rotated_2164.png
398.52698,337.5357,rotated_2165.png
308.7534,100.50372,rotated_2166.png
348.63116,120.42175,rotated_2167.png
350.70032,390.14117,rotated_2168.png
244.92729,92.17267,rotated_2169.png
391.79132,163.68143,rotated_2170.png
96.75964,216.96773,rotated_2171.png
154.56161,127.1929,rotated_2172.png
152.17047,129.1125,rotated_2173.png
348.70743,391.22693,rotated_2174.png
414.75543,296.95996,rotated_2175.png
109.78406,181.82521,rotated_2176.png
416.17053,220.98007,rotated_2177.png
399.18137,139.46637,rotated_2178.png
79.40106,209.33308,rotated_2179.png
100.267,351.89178,rotated_2180.png
100.18713,160.23804,rotated_2181.png
407.66754,358.20062,rotated_2182.png
190.14792,85.37909,rotated_2183.png
73.33905,265.10992,rotated_2184.png
417.92175,341.02557,rotated_2185.png
119.58139,124.1707,rotated_2186.png
441.25543,215.14151,rotated_2187.png
65.32678,254.06801,rotated_2188.png
445.00336,230.74667,rotated_2189.png
335.15732,82.52344,rotated_2190.png
435.02686,321.64606,rotated_2191.png
336.68546,428.7711,rotated_2192.png
414.63922,150.20026,rotated_2193.png
267.5688,446.33173,rotated_2194.png
178.24474,430.1095,rotated_2195.png
330.66315,80.54224,rotated_2196.png
442.97522,218.57986,rotated_2197.png
247.7016,446.50232,rotated_2198.png
149.1008,413.90045,rotated_2199.png
446.55023,263.114,rotated_2200.png
158.31183,92.240906,rotated_2201.png
456.8833,195.94263,rotated_2202.png
280.4579,464.23737,rotated_2203.png
440.05676,155.13815,rotated_2204.png
375.52765,428.51996,rotated_2205.png
335.1823,61.628784,rotated_2206.png
437.874,151.25339,rotated_2207.png
135.41635,84.21646,rotated_2208.png
438.99808,153.2298,rotated_2209.png
151.6377,63.35132,rotated_2210.png
413.10364,103.27985,rotated_2211.png
46.751373,320.96158,rotated_2212.png
378.88394,437.3961,rotated_2213.png
214.06909,471.0507,rotated_2214.png
49.957306,330.5078,rotated_2215.png
447.63712,362.2083,rotated_2216.png
324.3145,464.1781,rotated_2217.png
58.566406,350.99982,rotated_2218.png
41.183838,212.8836,rotated_2219.png
182.09348,49.51071,rotated_2220.png
38.444763,231.88109,rotated_2221.png
469.5114,303.2641,rotated_2222.png
363.08557,447.14832,rotated_2223.png
237.59436,474.32602,rotated_2224.png
53.612915,347.30972,rotated_2225.png
66.18237,112.26666,rotated_2226.png
235.01443,490.22342,rotated_2227.png
260.374,491.1209,rotated_2228.png
373.18335,459.88495,rotated_2229.png
169.69238,37.05478,rotated_2230.png
236.28397,20.89093,rotated_2231.png
441.89624,110.715546,rotated_2232.png
370.7742,49.86438,rotated_2233.png
417.8301,438.04672,rotated_2234.png
471.76373,142.54953,rotated_2235.png
58.427185,113.2065,rotated_2236.png
482.3987,347.45834,rotated_2237.png
498.58145,258.69147,rotated_2238.png
20.01825,198.89824,rotated_2239.png
434.7324,91.07965,rotated_2240.png
66.87518,103.108475,rotated_2241.png
89.60132,77.303406,rotated_2242.png
78.41907,88.411224,rotated_2243.png
19.31958,327.03784,rotated_2244.png
63.096863,105.0385,rotated_2245.png
245.87662,11.25824,rotated_2246.png
295.1027,14.190186,rotated_2247.png
163.84149,29.046661,rotated_2248.png
395.5414,457.3186,rotated_2249.png
480.73584,128.28229,rotated_2250.png
438.6724,436.11325,rotated_2251.png
22.307129,360.34866,rotated_2252.png
25.694153,144.3748,rotated_2253.png
409.28925,51.052673,rotated_2254.png
510.57452,282.32144,rotated_2255.png
1.611023,284.058,rotated_2256.png
433.70264,440.1814,rotated_2257.png
417.23468,441.80466,rotated_2258.png
417.56705,441.51575,rotated_2259.png
205.88205,495.82745,rotated_2260.png
436.61923,86.05383,rotated_2261.png
118.097595,457.3155,rotated_2262.png
498.60416,229.76627,rotated_2263.png
12.007233,252.4616,rotated_2264.png
183.89351,489.12155,rotated_2265.png
47.615967,147.07295,rotated_2266.png
71.49411,401.66595,rotated_2267.png
142.08694,50.432953,rotated_2268.png
357.62845,467.97324,rotated_2269.png
445.4083,395.13477,rotated_2270.png
467.07544,152.57294,rotated_2271.png
475.41016,174.51263,rotated_2272.png
454.46796,131.93768,rotated_2273.png
428.38068,415.7964,rotated_2274.png
253.85248,25.955719,rotated_2275.png
23.030396,249.74286,rotated_2276.png
486.22934,236.72668,rotated_2277.png
184.836,478.95224,rotated_2278.png
121.433716,64.43556,rotated_2279.png
29.124695,198.27142,rotated_2280.png
45.156708,357.61746,rotated_2281.png
85.33632,385.3016,rotated_2282.png
45.2847,269.5668,rotated_2283.png
275.8146,468.16122,rotated_2284.png
355.1875,444.66595,rotated_2285.png
43.46042,240.34996,rotated_2286.png
454.9957,179.62122,rotated_2287.png
291.97302,45.942993,rotated_2288.png
44.267365,280.5418,rotated_2289.png
392.97626,405.98505,rotated_2290.png
378.83118,417.77298,rotated_2291.png
67.70834,332.18567,rotated_2292.png
341.42636,71.62988,rotated_2293.png
411.96057,125.74524,rotated_2294.png
78.95618,156.27301,rotated_2295.png
57.360077,213.57149,rotated_2296.png
293.33224,56.2594,rotated_2297.png
449.8087,195.3107,rotated_2298.png
448.69662,317.58746,rotated_2299.png
268.68427,457.72284,rotated_2300.png
434.87012,336.43933,rotated_2301.png
358.25296,432.66162,rotated_2302.png
355.53903,82.24158,rotated_2303.png
440.6048,335.81897,rotated_2304.png
121.63829,405.76294,rotated_2305.png
271.55865,77.39731,rotated_2306.png
78.120605,233.6414,rotated_2307.png
214.62408,81.50061,rotated_2308.png
79.522064,287.89893,rotated_2309.png
272.63675,77.43567,rotated_2310.png
433.99054,234.05997,rotated_2311.png
393.68323,141.08551,rotated_2312.png
311.48016,426.5402,rotated_2313.png
297.754,93.78223,rotated_2314.png
254.82019,86.81485,rotated_2315.png
420.6839,225.38605,rotated_2316.png
240.68103,89.46069,rotated_2317.png
90.30032,281.07208,rotated_2318.png
406.16058,177.53473,rotated_2319.png
370.75867,380.46466,rotated_2320.png
303.705,93.50009,rotated_2321.png
103.38953,322.5962,rotated_2322.png
173.97641,400.73816,rotated_2323.png
163.41489,394.22086,rotated_2324.png
399.05112,341.0669,rotated_2325.png
180.40833,107.872025,rotated_2326.png
367.59442,379.47745,rotated_2327.png
194.23225,407.68964,rotated_2328.png
317.64984,103.5556,rotated_2329.png
122.65518,311.8942,rotated_2330.png
110.46066,259.5075,rotated_2331.png
400.27713,236.55524,rotated_2332.png
246.0528,110.75864,rotated_2333.png
391.74908,203.86383,rotated_2334.png
223.89755,113.90698,rotated_2335.png
185.01251,128.7924,rotated_2336.png
111.91223,276.19193,rotated_2337.png
356.46875,150.76202,rotated_2338.png
291.93738,391.00186,rotated_2339.png
144.18768,182.63101,rotated_2340.png
121.99017,242.0944,rotated_2341.png
305.44565,384.3282,rotated_2342.png
391.66312,239.85931,rotated_2343.png
236.54404,391.22748,rotated_2344.png
133.09775,196.33395,rotated_2345.png
126.91081,301.69443,rotated_2346.png
244.67798,120.02643,rotated_2347.png
126.221924,298.69244,rotated_2348.png
392.28625,246.45715,rotated_2349.png
379.2113,319.71002,rotated_2350.png
125.72543,275.63504,rotated_2351.png
308.49136,383.21106,rotated_2352.png
141.4871,332.32034,rotated_2353.png
183.41687,164.11044,rotated_2354.png
181.54764,165.95085,rotated_2355.png
139.16074,255.23518,rotated_2356.png
364.83157,298.5169,rotated_2357.png
352.9585,190.79987,rotated_2358.png
140.63388,245.43333,rotated_2359.png
161.47351,189.50381,rotated_2360.png
146.0921,220.78268,rotated_2361.png
360.03424,262.47183,rotated_2362.png
170.62938,315.80685,rotated_2363.png
231.35858,154.71918,rotated_2364.png
328.47787,181.087,rotated_2365.png
199.09174,167.30699,rotated_2366.png
152.8646,277.63516,rotated_2367.png
193.24556,340.65744,rotated_2368.png
154.09442,229.16243,rotated_2369.png
184.38745,179.10632,rotated_2370.png
151.69244,270.99774,rotated_2371.png
323.4933,175.07007,rotated_2372.png
300.7199,160.57922,rotated_2373.png
151.12405,245.70232,rotated_2374.png
260.9454,150.73581,rotated_2375.png
221.49933,355.5726,rotated_2376.png
338.0954,189.05713,rotated_2377.png
255.47217,170.56158,rotated_2378.png
246.79489,171.05725,rotated_2379.png
276.99445,337.00146,rotated_2380.png
294.61688,330.2343,rotated_2381.png
187.3066,303.78305,rotated_2382.png
337.3428,238.3266,rotated_2383.png
187.17937,302.8265,rotated_2384.png
204.66565,190.47302,rotated_2385.png
182.87558,267.95065,rotated_2386.png
210.25223,197.71501,rotated_2387.png
316.29446,299.06485,rotated_2388.png
250.06122,182.85133,rotated_2389.png
182.43039,247.19603,rotated_2390.png
249.52333,328.76712,rotated_2391.png
253.1943,329.00085,rotated_2392.png
283.57172,324.01328,rotated_2393.png
252.05331,329.28317,rotated_2394.png
289.94608,321.0666,rotated_2395.png
184.62259,271.56482,rotated_2396.png
329.3594,258.09723,rotated_2397.png
240.55954,184.25327,rotated_2398.png
250.471,329.1808,rotated_2399.png
328.79797,242.19946,rotated_2400.png
219.2826,193.5754,rotated_2401.png
248.29099,197.44598,rotated_2402.png
294.7724,300.55,rotated_2403.png
221.71542,207.91084,rotated_2404.png
313.6971,268.61124,rotated_2405.png
222.34286,207.4696,rotated_2406.png
313.37347,249.81238,rotated_2407.png
291.72156,210.67923,rotated_2408.png
198.29398,255.89552,rotated_2409.png
278.9576,301.79245,rotated_2410.png
286.7071,297.00092,rotated_2411.png
246.1847,303.8295,rotated_2412.png
288.313,219.39572,rotated_2413.png
266.21088,208.2534,rotated_2414.png
295.86615,284.19025,rotated_2415.png
236.57556,299.91687,rotated_2416.png
248.26306,207.52177,rotated_2417.png
297.24908,227.74207,rotated_2418.png
302.46527,237.53433,rotated_2419.png
262.3156,305.59955,rotated_2420.png
207.72806,271.19275,rotated_2421.png
238.94595,208.35382,rotated_2422.png
214.35373,281.487,rotated_2423.png
302.37735,247.21698,rotated_2424.png
301.9757,241.32922,rotated_2425.png
222.17532,275.20654,rotated_2426.png
246.69739,218.23149,rotated_2427.png
294.37186,265.87933,rotated_2428.png
269.93494,218.12103,rotated_2429.png
239.16418,292.68182,rotated_2430.png
222.59377,250.6127,rotated_2431.png
288.477,265.49976,rotated_2432.png
259.58148,289.64777,rotated_2433.png
281.63754,274.99252,rotated_2434.png
249.9064,289.86542,rotated_2435.png
223.81703,268.17612,rotated_2436.png
229.98099,233.48312,rotated_2437.png
250.17273,222.90858,rotated_2438.png
229.9296,277.1975,rotated_2439.png
275.89398,283.07822,rotated_2440.png
292.0526,255.54419,rotated_2441.png
234.89798,232.08965,rotated_2442.png
220.28561,246.7543,rotated_2443.png
281.99057,278.23712,rotated_2444.png
248.53734,289.3813,rotated_2445.png
223.27063,246.06073,rotated_2446.png
285.5904,263.23938,rotated_2447.png
233.4755,275.4074,rotated_2448.png
282.16547,249.64645,rotated_2449.png
232.02101,243.15445,rotated_2450.png
283.16248,254.51712,rotated_2451.png
239.44427,279.9564,rotated_2452.png
273.94998,233.06973,rotated_2453.png
265.1707,228.36128,rotated_2454.png
285.00226,258.62082,rotated_2455.png
229.23221,247.72447,rotated_2456.png
279.85602,268.64478,rotated_2457.png
229.25548,259.70544,rotated_2458.png
271.78604,277.9044,rotated_2459.png
281.6711,247.63364,rotated_2460.png
234.05362,276.45374,rotated_2461.png
239.11562,237.56316,rotated_2462.png
234.52008,273.96143,rotated_2463.png
265.2123,229.55887,rotated_2464.png
231.00003,255.95366,rotated_2465.png
236.8669,239.90887,rotated_2466.png
240.50314,236.15442,rotated_2467.png
280.2365,244.05876,rotated_2468.png
229.01613,257.3676,rotated_2469.png
225.2986,251.59276,rotated_2470.png
235.82147,278.7558,rotated_2471.png
286.26685,253.01364,rotated_2472.png
276.7494,233.76349,rotated_2473.png
236.46133,279.30753,rotated_2474.png
276.5254,278.44348,rotated_2475.png
270.51608,229.27393,rotated_2476.png
225.79733,259.57773,rotated_2477.png
258.07062,225.65674,rotated_2478.png
263.6844,288.71008,rotated_2479.png
272.71686,226.85301,rotated_2480.png
285.75818,277.6437,rotated_2481.png
226.86401,237.23584,rotated_2482.png
292.0694,256.0077,rotated_2483.png
290.26685,244.74014,rotated_2484.png
228.68044,276.58258,rotated_2485.png
279.06897,230.74484,rotated_2486.png
284.5183,237.11331,rotated_2487.png
284.16904,236.59628,rotated_2488.png
237.15337,227.45523,rotated_2489.png
288.03293,244.00455,rotated_2490.png
268.47003,284.5394,rotated_2491.png
288.72052,262.80933,rotated_2492.png
222.7012,245.2208,rotated_2493.png
247.05853,289.83856,rotated_2494.png
256.7309,213.56812,rotated_2495.png
214.46815,253.33414,rotated_2496.png
261.72296,297.22195,rotated_2497.png
245.47261,296.86774,rotated_2498.png
235.52184,292.90048,rotated_2499.png
273.46292,290.22055,rotated_2500.png
294.48016,263.5017,rotated_2501.png
243.02985,219.64378,rotated_2502.png
295.3316,233.68347,rotated_2503.png
290.4447,282.6751,rotated_2504.png
278.35712,218.60805,rotated_2505.png
225.14465,225.24371,rotated_2506.png
213.27597,247.47612,rotated_2507.png
295.5057,237.63428,rotated_2508.png
298.04883,255.05365,rotated_2509.png
304.16318,243.57779,rotated_2510.png
279.59583,295.24585,rotated_2511.png
215.89038,243.3423,rotated_2512.png
290.9552,284.25122,rotated_2513.png
283.58167,220.514,rotated_2514.png
230.95483,219.93422,rotated_2515.png
239.28265,215.39792,rotated_2516.png
212.8186,248.0397,rotated_2517.png
217.89816,234.17685,rotated_2518.png
302.7946,283.40924,rotated_2519.png
310.22174,254.99924,rotated_2520.png
239.73285,202.47076,rotated_2521.png
277.95636,305.47644,rotated_2522.png
298.71957,289.2421,rotated_2523.png
221.1969,297.45773,rotated_2524.png
281.57062,208.29105,rotated_2525.png
250.64307,202.13628,rotated_2526.png
199.12338,271.20032,rotated_2527.png
269.85834,313.21844,rotated_2528.png
311.44104,275.80627,rotated_2529.png
290.6683,208.41736,rotated_2530.png
297.4901,214.23193,rotated_2531.png
268.1761,313.59985,rotated_2532.png
197.39938,250.34561,rotated_2533.png
256.73813,197.13187,rotated_2534.png
198.29533,267.66928,rotated_2535.png
251.63963,197.28897,rotated_2536.png
197.13232,256.77304,rotated_2537.png
225.906,205.4001,rotated_2538.png
288.27368,205.40938,rotated_2539.png
199.6624,236.50447,rotated_2540.png
214.50128,214.73431,rotated_2541.png
201.64738,277.69778,rotated_2542.png
198.92352,285.58502,rotated_2543.png
227.17303,313.46307,rotated_2544.png
191.38223,230.75034,rotated_2545.png
303.32462,205.27151,rotated_2546.png
228.41626,192.3436,rotated_2547.png
316.5782,278.32233,rotated_2548.png
270.74664,319.8321,rotated_2549.png
306.1938,212.39282,rotated_2550.png
253.94362,188.84518,rotated_2551.png
318.69257,223.03572,rotated_2552.png
185.3446,251.01869,rotated_2553.png
326.51843,262.64447,rotated_2554.png
245.58875,325.6319,rotated_2555.png
241.38075,186.45667,rotated_2556.png
249.28172,326.51144,rotated_2557.png
185.92604,262.82947,rotated_2558.png
213.38823,313.79474,rotated_2559.png
282.76678,321.11945,rotated_2560.png
205.23886,304.78836,rotated_2561.png
240.8882,186.56201,rotated_2562.png
238.39505,324.60806,rotated_2563.png
327.28247,257.94998,rotated_2564.png
227.43402,191.64952,rotated_2565.png
308.22534,207.06625,rotated_2566.png
317.29236,296.6602,rotated_2567.png
260.7447,332.1478,rotated_2568.png
235.41583,327.0584,rotated_2569.png
310.07465,307.49692,rotated_2570.png
185.77496,281.38596,rotated_2571.png
258.18512,180.89856,rotated_2572.png
309.73557,203.9473,rotated_2573.png
182.35947,267.57892,rotated_2574.png
299.8681,316.79138,rotated_2575.png
234.21262,328.60376,rotated_2576.png
309.33124,199.17764,rotated_2577.png
333.45953,261.38702,rotated_2578.png
182.81168,278.79184,rotated_2579.png
197.2092,206.02365,rotated_2580.png
199.99261,201.38155,rotated_2581.png
298.91022,321.4119,rotated_2582.png
302.94412,193.19672,rotated_2583.png
306.28812,195.841,rotated_2584.png
180.57993,234.16403,rotated_2585.png
305.0626,198.56427,rotated_2586.png
195.16125,207.95163,rotated_2587.png
201.71378,309.9444,rotated_2588.png
286.56656,319.6136,rotated_2589.png
256.91486,332.4144,rotated_2590.png
288.96774,187.05707,rotated_2591.png
244.38843,336.66705,rotated_2592.png
226.4049,331.63812,rotated_2593.png
265.65057,336.7271,rotated_2594.png
176.80399,274.38455,rotated_2595.png
327.57715,294.55792,rotated_2596.png
181.09076,287.6008,rotated_2597.png
182.20203,290.58118,rotated_2598.png
334.18872,278.28278,rotated_2599.png
217.23283,184.53598,rotated_2600.png
182.6417,216.71187,rotated_2601.png
325.6018,210.38652,rotated_2602.png
182.72281,216.70045,rotated_2603.png
338.88153,246.85378,rotated_2604.png
303.48547,324.19186,rotated_2605.png
207.42712,188.4302,rotated_2606.png
300.6261,185.76105,rotated_2607.png
272.62384,338.55695,rotated_2608.png
330.1552,291.5106,rotated_2609.png
314.13474,197.8592,rotated_2610.png
252.41827,173.85883,rotated_2611.png
315.41577,198.77448,rotated_2612.png
276.00793,335.6221,rotated_2613.png
304.67676,189.52762,rotated_2614.png
335.90167,236.61644,rotated_2615.png
232.05043,173.3476,rotated_2616.png
220.57617,332.22437,rotated_2617.png
167.42526,265.1932,rotated_2618.png
267.63226,339.40674,rotated_2619.png
250.70149,173.11497,rotated_2620.png
324.89713,302.3809,rotated_2621.png
326.8866,299.2792,rotated_2622.png
336.906,237.2325,rotated_2623.png
311.12918,324.6205,rotated_2624.png
335.3799,289.14856,rotated_2625.png
173.40372,231.96143,rotated_2626.png
341.79608,262.636,rotated_2627.png
286.47946,175.57613,rotated_2628.png
170.63156,266.59384,rotated_2629.png
261.6069,171.16154,rotated_2630.png
174.35591,279.7328,rotated_2631.png
340.6229,280.47372,rotated_2632.png
217.39584,335.0868,rotated_2633.png
261.6562,343.82373,rotated_2634.png
170.40154,276.6374,rotated_2635.png
169.92464,237.45193,rotated_2636.png
227.41241,339.2271,rotated_2637.png
339.05878,285.22736,rotated_2638.png
177.11446,216.88388,rotated_2639.png
167.56885,245.90392,rotated_2640.png
196.92259,323.90332,rotated_2641.png
181.94562,307.1561,rotated_2642.png
199.21762,325.8338,rotated_2643.png
301.32034,333.76288,rotated_2644.png
337.07285,216.90787,rotated_2645.png
281.79553,342.22986,rotated_2646.png
330.16025,308.82285,rotated_2647.png
328.5187,202.68924,rotated_2648.png
261.53757,351.84534,rotated_2649.png
245.92499,348.45264,rotated_2650.png
276.43646,165.27322,rotated_2651.png
198.20236,328.86588,rotated_2652.png
261.83627,163.17793,rotated_2653.png
344.98575,283.047,rotated_2654.png
178.67632,307.6822,rotated_2655.png
213.19992,338.56604,rotated_2656.png
249.65628,350.83545,rotated_2657.png
350.68127,247.97173,rotated_2658.png
185.87308,320.0954,rotated_2659.png
275.54593,348.97287,rotated_2660.png
210.31375,338.15692,rotated_2661.png
295.7578,170.81598,rotated_2662.png
239.74463,349.60428,rotated_2663.png
341.93085,204.7663,rotated_2664.png
256.2292,155.99527,rotated_2665.png
205.21738,343.3105,rotated_2666.png
177.42268,319.4634,rotated_2667.png
